trial_num,mouse_id,genotype,protocol,session,tone_freq,corr_choice,response,performance,rew_t,rule,expert,countdown,rew_prob,rew_l,rew_r,L_Bias_Intervals,N_Bias_Intervals,R_Bias_Intervals
459,6242,WT,rev_prob,2022-03-05,10000,L,R,False,True,True,False,,0.9,False,True,False,False,False
460,6242,WT,rev_prob,2022-03-05,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
461,6242,WT,rev_prob,2022-03-05,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
462,6242,WT,rev_prob,2022-03-05,10000,L,R,False,False,True,False,,0.9,False,False,False,False,True
463,6242,WT,rev_prob,2022-03-05,6000,R,R,True,True,True,False,,0.9,False,True,False,False,True
464,6242,WT,rev_prob,2022-03-05,10000,L,R,False,False,True,False,,0.9,False,False,False,False,True
465,6242,WT,rev_prob,2022-03-05,6000,R,R,True,True,True,False,,0.9,False,True,False,False,True
466,6242,WT,rev_prob,2022-03-05,6000,R,R,True,True,True,False,,0.9,False,True,False,False,True
467,6242,WT,rev_prob,2022-03-05,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
468,6242,WT,rev_prob,2022-03-05,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
469,6242,WT,rev_prob,2022-03-05,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
470,6242,WT,rev_prob,2022-03-05,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
471,6242,WT,rev_prob,2022-03-05,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
472,6242,WT,rev_prob,2022-03-05,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
473,6242,WT,rev_prob,2022-03-05,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
474,6242,WT,rev_prob,2022-03-05,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
475,6242,WT,rev_prob,2022-03-05,10000,L,R,False,True,True,False,,0.9,False,True,False,False,False
476,6242,WT,rev_prob,2022-03-05,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
477,6242,WT,rev_prob,2022-03-05,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
478,6242,WT,rev_prob,2022-03-05,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
479,6242,WT,rev_prob,2022-03-05,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
480,6242,WT,rev_prob,2022-03-05,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
481,6242,WT,rev_prob,2022-03-05,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
482,6242,WT,rev_prob,2022-03-05,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
483,6242,WT,rev_prob,2022-03-05,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
484,6242,WT,rev_prob,2022-03-05,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
485,6242,WT,rev_prob,2022-03-05,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
486,6242,WT,rev_prob,2022-03-05,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
487,6242,WT,rev_prob,2022-03-05,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
488,6242,WT,rev_prob,2022-03-05,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
489,6242,WT,rev_prob,2022-03-05,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
490,6242,WT,rev_prob,2022-03-06,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
491,6242,WT,rev_prob,2022-03-06,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
492,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
493,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
494,6242,WT,rev_prob,2022-03-06,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
495,6242,WT,rev_prob,2022-03-06,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
496,6242,WT,rev_prob,2022-03-06,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
497,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
498,6242,WT,rev_prob,2022-03-06,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
499,6242,WT,rev_prob,2022-03-06,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
500,6242,WT,rev_prob,2022-03-06,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
501,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
502,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
503,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
504,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
505,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
506,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
507,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
508,6242,WT,rev_prob,2022-03-06,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
509,6242,WT,rev_prob,2022-03-06,6000,R,R,True,False,True,False,,0.9,False,False,False,False,False
510,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
511,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
512,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
513,6242,WT,rev_prob,2022-03-06,6000,R,R,True,False,True,False,,0.9,False,False,False,False,False
514,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
515,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
516,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
517,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
518,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
519,6242,WT,rev_prob,2022-03-06,6000,R,R,True,False,True,False,,0.9,False,False,False,False,False
520,6242,WT,rev_prob,2022-03-06,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
521,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
522,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
523,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
524,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
525,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
526,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
527,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
528,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
529,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
530,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
531,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
532,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
533,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
534,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
535,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
536,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
537,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
538,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
539,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
540,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
541,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
542,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
543,6242,WT,rev_prob,2022-03-06,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
544,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
545,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
546,6242,WT,rev_prob,2022-03-06,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
547,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
548,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
549,6242,WT,rev_prob,2022-03-06,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
550,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
551,6242,WT,rev_prob,2022-03-06,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
552,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
553,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
554,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
555,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
556,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
557,6242,WT,rev_prob,2022-03-06,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
558,6242,WT,rev_prob,2022-03-06,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
559,6242,WT,rev_prob,2022-03-06,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
560,6242,WT,rev_prob,2022-03-07,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
561,6242,WT,rev_prob,2022-03-07,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
562,6242,WT,rev_prob,2022-03-07,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
563,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
564,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
565,6242,WT,rev_prob,2022-03-07,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
566,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
567,6242,WT,rev_prob,2022-03-07,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
568,6242,WT,rev_prob,2022-03-07,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
569,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
570,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
571,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
572,6242,WT,rev_prob,2022-03-07,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
573,6242,WT,rev_prob,2022-03-07,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
574,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
575,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
576,6242,WT,rev_prob,2022-03-07,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
577,6242,WT,rev_prob,2022-03-07,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
578,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
579,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
580,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
581,6242,WT,rev_prob,2022-03-07,6000,R,R,True,False,True,False,,0.9,False,False,False,False,False
582,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
583,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
584,6242,WT,rev_prob,2022-03-07,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
585,6242,WT,rev_prob,2022-03-07,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
586,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
587,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
588,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
589,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
590,6242,WT,rev_prob,2022-03-07,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
591,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
592,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
593,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
594,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
595,6242,WT,rev_prob,2022-03-07,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
596,6242,WT,rev_prob,2022-03-07,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
597,6242,WT,rev_prob,2022-03-07,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
598,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
599,6242,WT,rev_prob,2022-03-07,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
600,6242,WT,rev_prob,2022-03-07,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
601,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
602,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
603,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
604,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
605,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
606,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
607,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
608,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
609,6242,WT,rev_prob,2022-03-07,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
610,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
611,6242,WT,rev_prob,2022-03-07,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
612,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
613,6242,WT,rev_prob,2022-03-07,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
614,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
615,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
616,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
617,6242,WT,rev_prob,2022-03-07,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
618,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
619,6242,WT,rev_prob,2022-03-07,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
620,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
621,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
622,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
623,6242,WT,rev_prob,2022-03-07,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
624,6242,WT,rev_prob,2022-03-07,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
625,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
626,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
627,6242,WT,rev_prob,2022-03-07,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
628,6242,WT,rev_prob,2022-03-07,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
629,6242,WT,rev_prob,2022-03-07,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
630,6242,WT,rev_prob,2022-03-08,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
631,6242,WT,rev_prob,2022-03-08,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
632,6242,WT,rev_prob,2022-03-08,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
633,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
634,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
635,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
636,6242,WT,rev_prob,2022-03-08,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
637,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
638,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
639,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
640,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
641,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
642,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
643,6242,WT,rev_prob,2022-03-08,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
644,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
645,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
646,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
647,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
648,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
649,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
650,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
651,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
652,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
653,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
654,6242,WT,rev_prob,2022-03-08,6000,R,R,True,False,True,False,,0.9,False,False,False,False,False
655,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
656,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
657,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
658,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
659,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
660,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
661,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
662,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
663,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
664,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
665,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
666,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
667,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
668,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
669,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
670,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
671,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
672,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
673,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
674,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
675,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
676,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
677,6242,WT,rev_prob,2022-03-08,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
678,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
679,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
680,6242,WT,rev_prob,2022-03-08,10000,L,R,False,True,True,False,,0.9,False,True,False,False,False
681,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
682,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
683,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
684,6242,WT,rev_prob,2022-03-08,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
685,6242,WT,rev_prob,2022-03-08,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
686,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
687,6242,WT,rev_prob,2022-03-08,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
688,6242,WT,rev_prob,2022-03-08,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
689,6242,WT,rev_prob,2022-03-08,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
690,6242,WT,rev_prob,2022-03-08,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
691,6242,WT,rev_prob,2022-03-08,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
692,6242,WT,rev_prob,2022-03-08,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
693,6242,WT,rev_prob,2022-03-08,6000,R,R,True,False,True,False,,0.9,False,False,False,False,False
694,6242,WT,rev_prob,2022-03-08,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
695,6242,WT,rev_prob,2022-03-09,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
696,6242,WT,rev_prob,2022-03-09,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
697,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
698,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
699,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
700,6242,WT,rev_prob,2022-03-09,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
701,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
702,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
703,6242,WT,rev_prob,2022-03-09,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
704,6242,WT,rev_prob,2022-03-09,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
705,6242,WT,rev_prob,2022-03-09,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
706,6242,WT,rev_prob,2022-03-09,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
707,6242,WT,rev_prob,2022-03-09,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
708,6242,WT,rev_prob,2022-03-09,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
709,6242,WT,rev_prob,2022-03-09,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
710,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
711,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
712,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
713,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
714,6242,WT,rev_prob,2022-03-09,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
715,6242,WT,rev_prob,2022-03-09,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
716,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
717,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
718,6242,WT,rev_prob,2022-03-09,10000,L,R,False,True,True,False,,0.9,False,True,False,False,False
719,6242,WT,rev_prob,2022-03-09,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
720,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
721,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
722,6242,WT,rev_prob,2022-03-09,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
723,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
724,6242,WT,rev_prob,2022-03-09,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
725,6242,WT,rev_prob,2022-03-09,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
726,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
727,6242,WT,rev_prob,2022-03-09,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
728,6242,WT,rev_prob,2022-03-09,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
729,6242,WT,rev_prob,2022-03-09,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
730,6242,WT,rev_prob,2022-03-09,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
